,mbti,title,content,mbti_label,e_i,n_s,f_t,j_p
1160,istp,잇팁과 잇팁 부부.,저희 집 얘기입니다. 전 에이 신랑은 티 이렇게 구분됩니다. 신혼 초엔 서로의 선에 대해서 잘 알지 못했기에 싸우기도 많이 싸웠지만 10년 넘게 살면서 터득돼서 어지간해서는 그 선을 넘지 않습니다. 근데 신랑은 저보다도 내로남불이 강해서 제가 져주는 경향이 있습니다. 그래도 조율하고서 평화롭게 살고 있고요. 아무 얘기도 나누지 않아도 어색한 기운이 하나도 없는 것이 좋긴 합니다. 애 육아는 제가 배운 것이 있어서 그리고 아이는 isfp라서 감정을 좀 다뤄줘야 돼서 듣고 배운 대로 적용은 시키고 있어요. 크게 모나지 않게 키우곤 있다고 자신합니다. 서로 구속은 없어서 그건 편하고 좋습니다.,15,0,0,0,0
1161,istp,estp 질문,저는 상대랑 말할 때 가끔씩 자기가 가지고 있는 실력이나 강점을 인정받고 싶어서 어필하듯이 말하는데 다른 estp분들은 어떤가요 ex 나 아 나 또 약속 있네. 친구 역시 인사 나 나 안 싼데 친구 선넘네 ex 나 나 어제 식당에 첨 가서 사장님이랑 친해져서 서비스까지 받고 옴 이 정도면 친화력 세지 않냐 ㅋㅋㅋ,15,0,0,0,0
1162,istp,estp 질문이요!!,안 친한 사람들한텐 친해지려고 가끔씩 tmi를 발설하는데 다른 분들도 그러나요 그리고 친한 사람들한테도 가끔씩 할 얘기 없으면 분위기 띄우려고 tmi 발설하는데 갑분싸되면 속으로 괜히 꺼냈나 싶기도 한가요,15,0,0,0,0
1163,istp,이성에 대한 근자감,솔직히 내 주변 남사 킨들 내가 유혹해서 안 넘어올 애 하나도 없다 느끼는데 이거 estp 종특 근자감 맞아 다 나한테 이성적 호감이 있을 거 같은 느낌적 느낌이 있는데 ㅋㅋㅋ,15,0,0,0,0
1164,enfp,학교에서 심리검사받았어요 mbti 포함,친구들이 완전 istp 같다고 했는데 다른 검사에서도 그런 성향이 많이 나왔다고 하네요,1,1,1,1,0
1165,istp,잇팁을 설득시켜라,공부해야 하는데 공부해야 하는 이유도 모르겠고 하기도 싫어요 공부자극되는 말이나 아주 센 팩 폭하셔서 맨날 노는 고딩istp을 설득시켜주세요,15,0,0,0,0
1166,entj,여러분 ENFJ vs ESFJ vs INFJ,여러분 enfj vs esfj vs infj 이 세 가지 유형 중에 애인으로 가장 잘 맞았던 유형이 뭔가요,2,1,1,0,1
1167,estp,사회생활하는 잇팁,"모든 인간관계가 좋을 수는 없다고 하지만, 특히 istp에게는 시험공부보다 어려운 게 사회생활인 것 같아요. 인간관계에 적극적이면 좋겠다고 해서 질문도 하고 말도 많이 걸었는데, 그런 식의 적극성 은 부담스럽다 하던.. 능력이 된다면 혼자 근무하는 프리랜서로 일하는 게 가장 마음 편할 것 같아요.",7,1,0,0,0
1168,estp,대학동기들이랑 여행갈때 MBTI별 반응 ㅋㅋ,"다음날 여행 가서 당장 기차표 끊어야 하는 상황 infj 나 사실 엄마한테 여행 가는 거 말 못 했소 ㅠ 어떻게 해 나 이것은 또 몬 개설이 얌 같이 듣던 동기 언니 나처럼 욕은 못 하는데 이해를 못 하는 표정 infj 욕은 하지 말고 어떻게 해 나 미안 근데 갑자기 그러면 어떻게 해 왜 말을 못 했어 옆에 있던 enfp, isfj, infj 친구들 그러면 우리 infj를 위해 어머니를 설득시킬 문자를 써보자 나, entp, istj 동기들 ㅋㅋㅋ 제가 쓰레기인가요 내가 이해가 안 갔던 점 만약 도움이 필요했다면 진작에 말했으면 됐고, 못 갈 것이라고 생각한 것이라면 못 간다고 말하면 된다. 하지만 이도 저도 아닌 상태에서 여행 당일 전날에 이런 말을 하는 건 무슨 심보인가.",7,1,0,0,0
1169,istp,훌륭한 잇팁남편 자랑,istp여러분 게으름을 조금만 버리면 사랑받습니다 ㅋㅋ 좀 전에 자려고 누웠다가 친정에서 전화 와서 살짝 스트레스받은 상황. 누구한테든 좀만 털어놓으면 금세 맘이 괜찮아질 것 같아서ㅡ 소심하게 카톡 ㅎㅎ 모기에 잘 물려서 새벽에 모기 있으면 일어나서 다 잡는 편. 칭얼대고 싶다 했더니 바로 전화 주네요. 진짜 하나도 안다 정한 목소린데도 제가 너무 믿는 istp남편이라 있었던 일 툴툴 털어내고 나니 맘이 괜찮아졌어요ㅡ 여러분 이 팁은 사랑입니다. 모든 게 다 진심이라 아무것도 의심하지 않아도 됩니다.,15,0,0,0,0
1170,istp,우리집 구성 어때요ㅋㅋㅋ,저는 estp 딸이고 오늘 집에 mbti 테스트해본 결과예요 제가 다른 유형은 잘 몰라서 아시는 분들 어떻게 생각하시나요 아빠 esfp 나랑 비슷하지만 대단한 오지라퍼 하지만 제가 팩폭하먄 상처받으심 엄마 infp 나랑 완전히 다른 세계 사람 느낌 많이 부딪힘ㅋㅋ 그 사이에 나온 딸 estp,15,0,0,0,0
1171,istp,저녁 이제 먹어요ㅎㅎ,"2개에 벌써 배불러지네요 초코바 하나 먹어서ㅎㅎ 이번 주는 월남쌈 만두입니다 만두소 재료는 돼지다 진 육, 계란, 양배추, 대파, 마늘, 파프리카, 굴 소스, 간장, 당면 볶고... 월남쌈 터져서 두겹ㅋㅋ 프라이 먹었더니 바삭 쫄깃 식감 특이하네요 ㅋㅋ 먹고 먹고 먹고...ㅎㅎ ㅋㅋㅋ 속이 자꾸 흘러서 숟가락으로 떠먹어요ㅋㅋ",15,0,0,0,0
1172,istp,estp님!!,enfj 이성을 어떻게 생각하시는지 궁금합니다 주변에 이 유형이 없어서 어떤 느낌인지 종잡을 수가 없어요... ㅠㅠ,15,0,0,0,0
1173,enfj,오늘 낮에 덥지 않으셨나요?,전 선행을 베푸신 어느 분 덕분에 오늘 행복을 느꼈어요 선물 주고받기... 너무 행복했지요 ㅎㅎ 청포도 에이드~ 그리고 국내산 귀신 ㅋㅋㅋ 요즘 공포물 많이 나오더라고요 마스크팩하면서 찍었어요 ㅎㅎ 시원하네요~~,0,1,1,1,1
1174,estp,안뇽하세요. 칭구들 :),까르륵. 현 터. 안녕하세요. 반가워요. 잘 부탁드립니다 영. 좋은 글 많이 보고 배워갈게요. 아래는 저의 istp 인증....... 뿅,7,1,0,0,0
1175,istp,좋아하는 꽂입니다🌸🌸,"1번 파란 장미 불가능 기적 파란 장미 보라 장미 전 파란 장미가 제일 끌렸어요 자연에 자생하진 않지만 매혹적이죠... 독을 품은듯한 장미 꽃말이 불가능이었지만 이젠 기적이라네요ㅎㅎ 어릴 땐 모 아니면 도가 강한 성향이라 밀어붙일 땐 한계가 올 때까지 했어요 아마, 불가능을 가능으로 실현한다란 파란 장미 꽃말과 일치했나 봐요 2번 포인세티아 축복 크리스마스의 꽃이죠 전 하강적 이미지에 영향을 많이 받는 사람이에요 아름다운 꽃은 한창 예쁘게 절정으로 피었다 시간이 지나면 곧 시들죠 그런 꽃을 곁에 두면 제 마음도 환희였다가 우울해지더라고요 근데 포인세티아는 잎이 꽃처럼 예쁜 식물이에요 잎은 시들지 않잖아요~ ㅎㅎ 참 아름다운 꽃잎입니다. 아니 잎입니다 ㅋㅋㅋ 처음 데려올 땐 시들어 죽을뻔했는데 열심히 가꿔서 살렸어요 ㅎㅎ 이젠 너무 잘 자라서 또 분갈이해줄 거예요ᄒᄒ 여러분 하루하루가 기적 같은 축복이길 바라요 좋은 하루 보내세요~",15,0,0,0,0
1176,estp,잇팁분들 잔소리 관련해서 궁금한 점,"안녕하세요 모든 유형들이 잔소리 싫어하겠지만 istp분들은 링 극험하시잖아요. 잔소리하면 바로 정 털린다고 하시고. 그럼 진짜 필요한 잔소리 조언 은 어떻게 전달하고 납득시킬 수 있을까요 그런 것조차 그냥 넘어가야만 하는 걸까요 솔직히 혼자 사니까 별말 안 했는데 평생 저러고 산다고 생각하면 좀... 이것도 오지랖이긴 하지만요ㅠㅠ 예시 빨래를 건조대에 널어놓고 다 입을 때까지 절대 개서 옷장에 넣지 않는다든지, 식탁에 청소도구랑 쓰레기같이 올려둔다든지, 욕실 바닥이 누리질 때까지도 안 닦는다든지 하는 등의 진짜 필요한 일상생활들 솔찍헌 심정 말씀 부탁드릴게요~ 미리 감사합니다",7,1,0,0,0
1177,estp,카페에 공감능력 뛰어나신분들 많은 것 같아요,공감능력 떨어지고 해결책 대안 제공 위주의 성격이라 카페를 통해 위로하고 들어주고 공감해주고 맞장구쳐주는 거의 힘을 느끼고 배워야겠다고 생각했어요 ... 자 그럼 이제 공감을 시작하려는데ㅋㅋ뭐부터하면 되나요 ㅋㅋ,7,1,0,0,0
1178,istp,잇팁 국어 잘해요?,지금 고대문학 푸는데 이 특유의 갬성을 1도 모르겠음 아기 땐 국어 좋아했는데 이젠 극협.. 이 팁들은 국어 잘하시나요 문학도 잘하시나요 진짜 이 문학 갬성을 모르겠어요,15,0,0,0,0
1179,istp,ISTP님들 질문있어요!,혹시 선택하는 걸 어려워하시나요 ㅎㅎ 저희 친오빠는 istp이고 엄마는 istp 예상입니다ㅎㅎㅋㅋ 오빠랑 엄마가 제일 많이 하는 말이 진짜 상관없어 인 것 같아요 ㅎㅎㅋㅋㅋ 외식하면 메뉴 고르는데만 엄청 걸려서 거의 제가 골라요 쇼핑 갈 때도 무조건 절 데려갑니다 ㅎㅎㅋㅋㅋ 뭔가 istp 이미지는 안 그럴 것 같은 이미지인데 말이죠...,15,0,0,0,0
1180,enfj,예민한 사람이 싫은 이유,난 기분 나빠도 다 넘어갔는데 왜 그 사람 진심을 아니까 아 새벽에 3시 반에 이 문자 받고 아침에 8시에 확인하고 12시간째 기분이 개똥같네요 ㅡㅡ 너무 짜증 나요 전 이 분이 재밌고 저랑 잘 맞아서 좋은데 예민한 게 너무 힘들어요 지금 두통약 두 개째 먹고.. 한 번씩 이러는데 이럴 때마다 나는 아 거리 둬야지 하면서 잘 해결되고 나면 안 되네요 이제 정말 거리를 둬야겠어요..,0,1,1,1,1
1181,istp,잇팁 고백...,이 팁은 좋아하는 티를 절대 내지 않는다고 들었는데 좋아하는 사람이 있으면 먼저 바로 고백한다는 글도 봐서 응 하는 중이에요 istp남이 저한테 나름 티를 냈다고 생각하는데 너 나 좋아하냐라고 물어보면 어떨까요...,15,0,0,0,0
1182,istp,감정형들이 상처받지않았으면 좋겠어요,이런 밈 이외에도 무심한 성격 때문에 f 친구들이 답답해하고 상처받는 게 눈에 보여서 불편해요 나름 챙겨주고 상처 주기 싫은데 사실을 말했는데 쿠션 없이 직설로 말해서 상처를 받은 걸까요 부드럽게 말하고 싶은데 두뇌회전이 빨리 필터링이 안돼서 그냥 뱉어버리게 돼요 생각해보고 제가 아차 싶게 말했으면 수습하느라 바쁘고 그래도 다른 친구가 무심한 말에 상처받았다는 걸 인지한 것만 해도 발전이 있다고 생각해요 물리적으로 챙겨줄 자신은 있는데 ... ㅠㅠ,15,0,0,0,0
1183,istp,사람은 역시 말보단 행동이 중요한것 같아요,"난 다른 사람과 연애를 했지만, 너를 사랑해. 그런 나를 넌 왜 안 좋아해 난 타인의 것을 갈취하고 모방했고 그것으로 너까지 얻으려 했어. 너를 사랑하진 않지만 사랑에 빠진 느낌이 좋아서 거짓 사랑을 맹세했고 널 가스라이팅까지 했지만 넌 모르지. 아니, 혹시 아는지도 모르겠어. 너도 사람을 이용하고 사람들을 속이니까 내게 이용당해줬지. 그런 내가 가슴 아파하는 널 걱정하고 사랑하니까 아프지 마. 난 널 위해 헌신하는 따듯하고 좋은 사람이야. 후...ㅋㅋ ㅎㅎ",15,0,0,0,0
1184,istp,엣팁분들 감정표현 잘하나요?,저는 화나거나 억울하면 겉으로 감정 표현 안 하고 속으로 삭히는데 다른 분들은 어때요,15,0,0,0,0
1185,istp,남친 estp인데,"가끔씩 디테일하게 물어봐 줄 때, 놀랄 때가 있어요. estp 세심한 편인가요 ㅋㅋ",15,0,0,0,0
1186,enfp,다른분들은 어떻게 행동하시나요,안녕하세요 바로 본론으로 들어가서 저에게는 성격부터 가치관까지 정말 비슷한 친구가 한 명 있습니다. 더군다나 서로 케미도 잘 맞아서 거의 베프로 지내고 있는데 제가 이 친구에게 감정이 생긴 것 같습니다. 괜히 보통 상대방이 뭘 하든 연락이 오든 귀찮아하거나 굳이 신경 쓰지도 않았었는데 괜히 연락을 기다리게 되고 안 그래야지 하다가도 5분 이내로 계속 칼 답 하게 됩니다. 저의 경우에는 이런 관계가 진행될 시 친구관계로 남아있는 게 좋지 않을까라는 생각에 거리를 두는 성향이 있는 편인데 다른 분들은 정말 가까운 친구를 좋아하게 되는 경우에는 어떻게 행동하시나요,1,1,1,1,0
1187,estp,타투 어떻게 생각하세요?,"전 당장 언제 죽을지도 모르는데 타투를 후회할까 봐 안 하는 게 이해가 안 되거든요,,, 죽는 순간 아~., 타투 할걸~ 하는 것보단 후회하는 게 낫겠다는 생각.. 그래서 그냥 했어요 근데 타투를 적극 적극 반대하는 사람들이 있고 그냥 하는 사람들이 있잖아요 그런 생각은 성격에서 오는걸ㄲㅏ요 아니면 그냥 사람마다 다를까요,.,, 다른 istp 분들은 타투 하셨나요 아니면 반대하는 편인가요 일단 제 친구는 타투 2개 있어요 하하ㅎ",7,1,0,0,0
1188,istp,ISTP/ESTP에 애니어그램3번 특징이 뭘까요?,"istp 여자인데요, 오랜만에 애니어그램을 했는데 3w2 유형으로 나왔어요 혹시 같은 유형이 신분 있으실까요 같은 mbti에 에니어그램까지 같으신 분이 있으시면 너무 반가울것같아서요ㅎㅎ대체로 이런 분들이 회사에서 모습이 어떤지 궁금하기도 한데요 혹시 istp보다 estp이신 분들이 에니어그램 3번이 더 많으신지 궁금하기도 하네요~",15,0,0,0,0
1189,istp,잘 먹었어요ㅋㅋㅋㅋ,ㅋㅋㅋ 덕분에 소확행 했네요 하시는 일마다 잘 되시길 바라고 오늘도 좋은 기분으로 마무리하시길요 짠,15,0,0,0,0
1190,istp,잇팁특징,이런 제목 글 보면 아닌 척하면서 그 어떤 유형보다 헐레벌떡 들어와서 봄 그리고 보통 댓글 안 남기고 눈팅함 or 단답형 댓글 씀,15,0,0,0,0
1191,estp,머리 길이에 신경 많이 쓰시나요?,"저는 별로 신경 안 쓰는 편이에요 3년 전에 가슴까지 오던 길이의 머리를 투블럭으로 잘라볼까 생각하고 이틀 후 잘랐고, 작년 한 해는 계속 길러서 어깨 넘는 길이였는데 며칠 전에 갑자기 또 투 클럭이 하고 싶길래 생각한 다음날 바로 잘라버렸어요 그냥 기르고 싶으면 기르고 자르고 싶으면 자르면 되지 딱 이 정도 느낌 같아요 그런데 미용실에 갔을 때 미용사분께서 당황하시더라고요 긴 머리에서 바로 자르는 경우가 흔치 않아서 긴 상태로 투블럭을 원하는 건가 하셨다고, 기른 머리가 아깝다고 세 번 정도는 말씀하셨어요 ᄏᄏᄏ 정작 저는 얼른 잘라버리고 싶다 설렜거든요 다른 분들은 이런 부분에 얼마나 신경 쓰시는지 궁금하네요, 머리를 길러본 적 없는 분이라면 헤어스타일에 신경을 많이 쓰시는지 정도 질문드려요",7,1,0,0,0
1192,enfp,피아노 다시 연습 시작했어요😁😁,ㅋㅋㅋ ㅠㅠ 에효... 언제쯤 감수성 있게 영혼 넣어서 칠까요 강약 조절부터 연습 중이에요ㅎㅎ 박자감도 익혀야 돼요 뭔가 선생님 안 계시니까 자꾸 산으로 가서 감을 잃어버린 것 같아요 랄라 랜드가 라라랜드가 되는 그날이 왔으면 전 이제 잘게요 따듯한 천사 같은 엠 헬 분들도 안녕히 주무세요 ㅋㅋ,1,1,1,1,0
1193,istp,Estp 남자님들..,원래 처음에 확 불탔다가 점점 가라앉나요 만약 그런 거면 왜 그런 거예요.. 더 이상 호기심이 생기지 않아서 그런 것은 가요. 제 머리로는 도저히 이해가...안되네요ㅠㅠㅠㅋ,15,0,0,0,0
1194,isfp,isfp인데 화내는 법 까먹음…,25살 여자인데 15살 이후로 주변에 화 내본 적이 없음 인생 테스트 중임 나는 부처인가.. 나의 인내심 한계는 어디까지 인가.. 도대체 얼마나 쌓여야 터질까 내가 화내는 모습은 어떤 모습일까 근데 속으로는 매우 좆같다고 생각하고 있음 손절은 또 어떻게 해.. 손절해야지 손절해야지 하는데 매번 갈등 피하려고 봐주고 넘어감 근데 정 뚝 떨은 매번 적립돼서 서로 연락도 하고 만나면서도 그냥 싫음 만날 때 상대방은 전혀 눈치채지 못할 정도로 포커페이스 유지해서 가끔 나 자신의 가식적인 모습에 역겨움을 느낌 원래 태어날 때부터 기질이 스님처럼 무던한 편이라 웬만한 거에 화 안 나고 나만의 선도 관대한 편인데 그 선을 넘는 사람도 꼭 있더라 ... 에효 isfp들 화는 내고 사는 편이니.. 나는 항상 나 자신보다 남의 기분 먼저 생각 ㅎㅏ는거 같아서 밤에 이렇게 생각하다 보면 가끔 연타 옴,13,0,0,1,0
